season,playerId,player,position,team,conference,category,statType,stat
2024,4695709,Devin Brown,QB,Ohio State,Big Ten,passing,TD,1
2024,4695709,Devin Brown,QB,Ohio State,Big Ten,passing,YDS,114
2024,4695709,Devin Brown,QB,Ohio State,Big Ten,passing,YPA,5.7
2024,4695786,Michael Mansaray,RB,Valparaiso,Pioneer,passing,ATT,1
2024,4695786,Michael Mansaray,RB,Valparaiso,Pioneer,passing,COMPLETIONS,0
2024,4695786,Michael Mansaray,RB,Valparaiso,Pioneer,passing,INT,0
2024,4695786,Michael Mansaray,RB,Valparaiso,Pioneer,passing,PCT,0.000
2024,4695786,Michael Mansaray,RB,Valparaiso,Pioneer,passing,TD,0
2024,4695786,Michael Mansaray,RB,Valparaiso,Pioneer,passing,YDS,0
2024,4695786,Michael Mansaray,RB,Valparaiso,Pioneer,passing,YPA,0.0
2024,4695844,Wesley Carlock,WR,Samford,Southern,passing,ATT,1
2024,4695844,Wesley Carlock,WR,Samford,Southern,passing,COMPLETIONS,0
2024,4695844,Wesley Carlock,WR,Samford,Southern,passing,INT,0
2024,4695844,Wesley Carlock,WR,Samford,Southern,passing,PCT,0.000
2024,4695844,Wesley Carlock,WR,Samford,Southern,passing,TD,0
2024,4695844,Wesley Carlock,WR,Samford,Southern,passing,YDS,0
2024,4695844,Wesley Carlock,WR,Samford,Southern,passing,YPA,0.0
2024,4695867,Grant Wilson,QB,Old Dominion,Sun Belt,passing,ATT,86
2024,4695867,Grant Wilson,QB,Old Dominion,Sun Belt,passing,COMPLETIONS,48
2024,4695867,Grant Wilson,QB,Old Dominion,Sun Belt,passing,INT,3
2024,4695867,Grant Wilson,QB,Old Dominion,Sun Belt,passing,PCT,0.558
2024,4695867,Grant Wilson,QB,Old Dominion,Sun Belt,passing,TD,4
2024,4695867,Grant Wilson,QB,Old Dominion,Sun Belt,passing,YDS,507
2024,4695867,Grant Wilson,QB,Old Dominion,Sun Belt,passing,YPA,5.9
2024,4695904,Matthew Sluka,QB,UNLV,Mountain West,passing,ATT,48
2024,4695904,Matthew Sluka,QB,UNLV,Mountain West,passing,COMPLETIONS,21
2024,4695904,Matthew Sluka,QB,UNLV,Mountain West,passing,INT,1
2024,4695904,Matthew Sluka,QB,UNLV,Mountain West,passing,PCT,0.438
2024,4695904,Matthew Sluka,QB,UNLV,Mountain West,passing,TD,6
2024,4695904,Matthew Sluka,QB,UNLV,Mountain West,passing,YDS,318
2024,4695904,Matthew Sluka,QB,UNLV,Mountain West,passing,YPA,6.6
2024,4695914,Hunter Hays,QB,Idaho State,Big Sky,passing,ATT,51
2024,4695914,Hunter Hays,QB,Idaho State,Big Sky,passing,COMPLETIONS,35
2024,4695914,Hunter Hays,QB,Idaho State,Big Sky,passing,INT,2
2024,4695914,Hunter Hays,QB,Idaho State,Big Sky,passing,PCT,0.686
2024,4695914,Hunter Hays,QB,Idaho State,Big Sky,passing,TD,7
2024,4695914,Hunter Hays,QB,Idaho State,Big Sky,passing,YDS,344
2024,4695914,Hunter Hays,QB,Idaho State,Big Sky,passing,YPA,6.7
2024,4696065,Derek Robertson,QB,Monmouth,CAA,passing,ATT,434
2024,4696065,Derek Robertson,QB,Monmouth,CAA,passing,COMPLETIONS,283
2024,4696065,Derek Robertson,QB,Monmouth,CAA,passing,INT,6
2024,4696065,Derek Robertson,QB,Monmouth,CAA,passing,PCT,0.652
2024,4696065,Derek Robertson,QB,Monmouth,CAA,passing,TD,31
2024,4696065,Derek Robertson,QB,Monmouth,CAA,passing,YDS,3937
2024,4696065,Derek Robertson,QB,Monmouth,CAA,passing,YPA,9.1
2024,4696066,Anthony Harris,QB,Maine,CAA,passing,ATT,14
2024,4696066,Anthony Harris,QB,Maine,CAA,passing,COMPLETIONS,8
2024,4696066,Anthony Harris,QB,Maine,CAA,passing,INT,0
2024,4696066,Anthony Harris,QB,Maine,CAA,passing,PCT,0.571
2024,4696066,Anthony Harris,QB,Maine,CAA,passing,TD,0
2024,4696066,Anthony Harris,QB,Maine,CAA,passing,YDS,32
2024,4696066,Anthony Harris,QB,Maine,CAA,passing,YPA,2.3
2024,4696091,Montigo Moss,WR,Maine,CAA,passing,ATT,1
2024,4696091,Montigo Moss,WR,Maine,CAA,passing,COMPLETIONS,0
2024,4696091,Montigo Moss,WR,Maine,CAA,passing,INT,0
2024,4696091,Montigo Moss,WR,Maine,CAA,passing,PCT,0.000
2024,4696091,Montigo Moss,WR,Maine,CAA,passing,TD,0
2024,4696091,Montigo Moss,WR,Maine,CAA,passing,YDS,0
2024,4696091,Montigo Moss,WR,Maine,CAA,passing,YPA,0.0
2024,4696208,Jasiah Williams,WR,Stony Brook,CAA,passing,ATT,1
2024,4696208,Jasiah Williams,WR,Stony Brook,CAA,passing,COMPLETIONS,1
2024,4696208,Jasiah Williams,WR,Stony Brook,CAA,passing,INT,0
2024,4696208,Jasiah Williams,WR,Stony Brook,CAA,passing,PCT,1.000
2024,4696208,Jasiah Williams,WR,Stony Brook,CAA,passing,TD,1
2024,4696208,Jasiah Williams,WR,Stony Brook,CAA,passing,YDS,23
2024,4696208,Jasiah Williams,WR,Stony Brook,CAA,passing,YPA,23.0
2024,4696371,Dante Perri,QB,Lehigh,Patriot,passing,ATT,87
2024,4696371,Dante Perri,QB,Lehigh,Patriot,passing,COMPLETIONS,46
2024,4696371,Dante Perri,QB,Lehigh,Patriot,passing,INT,4
2024,4696371,Dante Perri,QB,Lehigh,Patriot,passing,PCT,0.529
2024,4696371,Dante Perri,QB,Lehigh,Patriot,passing,TD,5
2024,4696371,Dante Perri,QB,Lehigh,Patriot,passing,YDS,551
2024,4696371,Dante Perri,QB,Lehigh,Patriot,passing,YPA,6.3
2024,4696561,Jacob Conover,QB,Utah State,Mountain West,passing,ATT,4
2024,4696561,Jacob Conover,QB,Utah State,Mountain West,passing,COMPLETIONS,2
2024,4696561,Jacob Conover,QB,Utah State,Mountain West,passing,INT,0
2024,4696561,Jacob Conover,QB,Utah State,Mountain West,passing,PCT,0.500
2024,4696561,Jacob Conover,QB,Utah State,Mountain West,passing,TD,0
2024,4696561,Jacob Conover,QB,Utah State,Mountain West,passing,YDS,22
2024,4696561,Jacob Conover,QB,Utah State,Mountain West,passing,YPA,5.5
2024,4696819,Eli Sawyer,QB,SE Louisiana,Southland,passing,ATT,338
2024,4696819,Eli Sawyer,QB,SE Louisiana,Southland,passing,COMPLETIONS,211
2024,4696819,Eli Sawyer,QB,SE Louisiana,Southland,passing,INT,8
2024,4696819,Eli Sawyer,QB,SE Louisiana,Southland,passing,PCT,0.624
2024,4696819,Eli Sawyer,QB,SE Louisiana,Southland,passing,TD,12
2024,4696819,Eli Sawyer,QB,SE Louisiana,Southland,passing,YDS,1840
2024,4696819,Eli Sawyer,QB,SE Louisiana,Southland,passing,YPA,5.4
2024,4696880,Walker Harris,QB,North Carolina Central,MEAC,passing,ATT,226
2024,4696880,Walker Harris,QB,North Carolina Central,MEAC,passing,COMPLETIONS,138
2024,4696880,Walker Harris,QB,North Carolina Central,MEAC,passing,INT,6
2024,4696880,Walker Harris,QB,North Carolina Central,MEAC,passing,PCT,0.611
2024,4696880,Walker Harris,QB,North Carolina Central,MEAC,passing,TD,18
2024,4696880,Walker Harris,QB,North Carolina Central,MEAC,passing,YDS,1845
2024,4696880,Walker Harris,QB,North Carolina Central,MEAC,passing,YPA,8.2
2024,4696881,Quest Powell,QB,North Carolina Central,MEAC,passing,ATT,4
2024,4696881,Quest Powell,QB,North Carolina Central,MEAC,passing,COMPLETIONS,1
2024,4696881,Quest Powell,QB,North Carolina Central,MEAC,passing,INT,0
2024,4696881,Quest Powell,QB,North Carolina Central,MEAC,passing,PCT,0.250
2024,4696881,Quest Powell,QB,North Carolina Central,MEAC,passing,TD,0
2024,4696881,Quest Powell,QB,North Carolina Central,MEAC,passing,YDS,4
2024,4696881,Quest Powell,QB,North Carolina Central,MEAC,passing,YPA,1.0
2024,4696896,Juan Velarde,P,North Carolina Central,MEAC,passing,ATT,1
2024,4696896,Juan Velarde,P,North Carolina Central,MEAC,passing,COMPLETIONS,0
2024,4696896,Juan Velarde,P,North Carolina Central,MEAC,passing,INT,1
2024,4696896,Juan Velarde,P,North Carolina Central,MEAC,passing,PCT,0.000
2024,4696896,Juan Velarde,P,North Carolina Central,MEAC,passing,TD,0
2024,4696896,Juan Velarde,P,North Carolina Central,MEAC,passing,YDS,0
2024,4696896,Juan Velarde,P,North Carolina Central,MEAC,passing,YPA,0.0
2024,4696981,Cameron Skattebo,RB,Arizona State,Big 12,passing,ATT,2
2024,4696981,Cameron Skattebo,RB,Arizona State,Big 12,passing,COMPLETIONS,1
2024,4696981,Cameron Skattebo,RB,Arizona State,Big 12,passing,INT,0
2024,4696981,Cameron Skattebo,RB,Arizona State,Big 12,passing,PCT,0.500
2024,4696981,Cameron Skattebo,RB,Arizona State,Big 12,passing,TD,1
2024,4696981,Cameron Skattebo,RB,Arizona State,Big 12,passing,YDS,42
2024,4696981,Cameron Skattebo,RB,Arizona State,Big 12,passing,YPA,21.0
2024,4697094,DJ Williams,QB,Southern Illinois,MVFC,passing,ATT,75
2024,4697094,DJ Williams,QB,Southern Illinois,MVFC,passing,COMPLETIONS,44
2024,4697094,DJ Williams,QB,Southern Illinois,MVFC,passing,INT,2
2024,4697094,DJ Williams,QB,Southern Illinois,MVFC,passing,PCT,0.587
2024,4697094,DJ Williams,QB,Southern Illinois,MVFC,passing,TD,4
2024,4697094,DJ Williams,QB,Southern Illinois,MVFC,passing,YDS,555
2024,4697094,DJ Williams,QB,Southern Illinois,MVFC,passing,YPA,7.4
2024,4697122,Gaston Moore,QB,Tennessee,SEC,passing,ATT,27
2024,4697122,Gaston Moore,QB,Tennessee,SEC,passing,COMPLETIONS,16
2024,4697122,Gaston Moore,QB,Tennessee,SEC,passing,INT,2
2024,4697122,Gaston Moore,QB,Tennessee,SEC,passing,PCT,0.593
2024,4697122,Gaston Moore,QB,Tennessee,SEC,passing,TD,2
2024,4697122,Gaston Moore,QB,Tennessee,SEC,passing,YDS,201
2024,4697122,Gaston Moore,QB,Tennessee,SEC,passing,YPA,7.4
2024,4697131,Bronson Barron,QB,Southern Utah,UAC,passing,ATT,99
2024,4697131,Bronson Barron,QB,Southern Utah,UAC,passing,COMPLETIONS,49
2024,4697131,Bronson Barron,QB,Southern Utah,UAC,passing,INT,5
2024,4697131,Bronson Barron,QB,Southern Utah,UAC,passing,PCT,0.495
2024,4697131,Bronson Barron,QB,Southern Utah,UAC,passing,TD,5
2024,4697131,Bronson Barron,QB,Southern Utah,UAC,passing,YDS,735
2024,4697131,Bronson Barron,QB,Southern Utah,UAC,passing,YPA,7.4
2024,4697496,Peter Moore,P,Virginia Tech,ACC,passing,ATT,1
2024,4697496,Peter Moore,P,Virginia Tech,ACC,passing,COMPLETIONS,1
2024,4697496,Peter Moore,P,Virginia Tech,ACC,passing,INT,0
2024,4697496,Peter Moore,P,Virginia Tech,ACC,passing,PCT,1.000
2024,4697496,Peter Moore,P,Virginia Tech,ACC,passing,TD,0
2024,4697496,Peter Moore,P,Virginia Tech,ACC,passing,YDS,-1
2024,4697496,Peter Moore,P,Virginia Tech,ACC,passing,YPA,-1.0
2024,4697512,Robby Ashford,QB,South Carolina,SEC,passing,ATT,32
2024,4697512,Robby Ashford,QB,South Carolina,SEC,passing,COMPLETIONS,23
2024,4697512,Robby Ashford,QB,South Carolina,SEC,passing,INT,0
2024,4697512,Robby Ashford,QB,South Carolina,SEC,passing,PCT,0.719
2024,4697512,Robby Ashford,QB,South Carolina,SEC,passing,TD,2
2024,4697512,Robby Ashford,QB,South Carolina,SEC,passing,YDS,324
2024,4697512,Robby Ashford,QB,South Carolina,SEC,passing,YPA,10.1
2024,4697536,Kasey Hawthorne,WR,Howard,MEAC,passing,ATT,1
2024,4697536,Kasey Hawthorne,WR,Howard,MEAC,passing,COMPLETIONS,0
2024,4697536,Kasey Hawthorne,WR,Howard,MEAC,passing,INT,0
2024,4697536,Kasey Hawthorne,WR,Howard,MEAC,passing,PCT,0.000
2024,4697536,Kasey Hawthorne,WR,Howard,MEAC,passing,TD,0
2024,4697536,Kasey Hawthorne,WR,Howard,MEAC,passing,YDS,0
2024,4697536,Kasey Hawthorne,WR,Howard,MEAC,passing,YPA,0.0
2024,4697540,Jarett Hunter,RB,Howard,MEAC,passing,ATT,1
2024,4697540,Jarett Hunter,RB,Howard,MEAC,passing,COMPLETIONS,0
2024,4697540,Jarett Hunter,RB,Howard,MEAC,passing,INT,0
2024,4697540,Jarett Hunter,RB,Howard,MEAC,passing,PCT,0.000
2024,4697540,Jarett Hunter,RB,Howard,MEAC,passing,TD,0
2024,4697540,Jarett Hunter,RB,Howard,MEAC,passing,YDS,0
2024,4697540,Jarett Hunter,RB,Howard,MEAC,passing,YPA,0.0
2024,4697625,Victor Gabalis,QB,Tarleton State,UAC,passing,ATT,299
2024,4697625,Victor Gabalis,QB,Tarleton State,UAC,passing,COMPLETIONS,188
2024,4697625,Victor Gabalis,QB,Tarleton State,UAC,passing,INT,9
2024,4697625,Victor Gabalis,QB,Tarleton State,UAC,passing,PCT,0.629
2024,4697625,Victor Gabalis,QB,Tarleton State,UAC,passing,TD,23
2024,4697625,Victor Gabalis,QB,Tarleton State,UAC,passing,YDS,2823
2024,4697625,Victor Gabalis,QB,Tarleton State,UAC,passing,YPA,9.4
2024,4698250,Grant Harper,QB,UC Davis,Big Sky,passing,ATT,6
2024,4698250,Grant Harper,QB,UC Davis,Big Sky,passing,COMPLETIONS,5
2024,4698250,Grant Harper,QB,UC Davis,Big Sky,passing,INT,0
2024,4698250,Grant Harper,QB,UC Davis,Big Sky,passing,PCT,0.833
2024,4698250,Grant Harper,QB,UC Davis,Big Sky,passing,TD,1
2024,4698250,Grant Harper,QB,UC Davis,Big Sky,passing,YDS,61
2024,4698250,Grant Harper,QB,UC Davis,Big Sky,passing,YPA,10.2
2024,4698252,C.J. Hutton,WR,UC Davis,Big Sky,passing,ATT,1
2024,4698252,C.J. Hutton,WR,UC Davis,Big Sky,passing,COMPLETIONS,1
2024,4698252,C.J. Hutton,WR,UC Davis,Big Sky,passing,INT,0
2024,4698252,C.J. Hutton,WR,UC Davis,Big Sky,passing,PCT,1.000
2024,4698252,C.J. Hutton,WR,UC Davis,Big Sky,passing,TD,0
2024,4698252,C.J. Hutton,WR,UC Davis,Big Sky,passing,YDS,29
2024,4698252,C.J. Hutton,WR,UC Davis,Big Sky,passing,YPA,29.0
2024,4698253,Lan Larison,RB,UC Davis,Big Sky,passing,ATT,8
2024,4698253,Lan Larison,RB,UC Davis,Big Sky,passing,COMPLETIONS,5
2024,4698253,Lan Larison,RB,UC Davis,Big Sky,passing,INT,1
2024,4698253,Lan Larison,RB,UC Davis,Big Sky,passing,PCT,0.625
2024,4698253,Lan Larison,RB,UC Davis,Big Sky,passing,TD,0
2024,4698253,Lan Larison,RB,UC Davis,Big Sky,passing,YDS,45
2024,4698253,Lan Larison,RB,UC Davis,Big Sky,passing,YPA,5.6
2024,4698276,David Ealey III,DB,Georgetown,Patriot,passing,ATT,1
2024,4698276,David Ealey III,DB,Georgetown,Patriot,passing,COMPLETIONS,0
2024,4698276,David Ealey III,DB,Georgetown,Patriot,passing,INT,0
2024,4698276,David Ealey III,DB,Georgetown,Patriot,passing,PCT,0.000
2024,4698276,David Ealey III,DB,Georgetown,Patriot,passing,TD,0
2024,4698276,David Ealey III,DB,Georgetown,Patriot,passing,YDS,0
2024,4698276,David Ealey III,DB,Georgetown,Patriot,passing,YPA,0.0
2024,4698335,Tristan Shannon,RB,Marist,Pioneer,passing,ATT,1
2024,4698335,Tristan Shannon,RB,Marist,Pioneer,passing,COMPLETIONS,1
2024,4698335,Tristan Shannon,RB,Marist,Pioneer,passing,INT,0
2024,4698335,Tristan Shannon,RB,Marist,Pioneer,passing,PCT,1.000
2024,4698335,Tristan Shannon,RB,Marist,Pioneer,passing,TD,0
2024,4698335,Tristan Shannon,RB,Marist,Pioneer,passing,YDS,16
2024,4698335,Tristan Shannon,RB,Marist,Pioneer,passing,YPA,16.0
2024,4700135,Cam Fancher,QB,Florida Atlantic,American Athletic,passing,ATT,212
2024,4700135,Cam Fancher,QB,Florida Atlantic,American Athletic,passing,COMPLETIONS,126
2024,4700135,Cam Fancher,QB,Florida Atlantic,American Athletic,passing,INT,6
2024,4700135,Cam Fancher,QB,Florida Atlantic,American Athletic,passing,PCT,0.594
2024,4700135,Cam Fancher,QB,Florida Atlantic,American Athletic,passing,TD,6
2024,4700135,Cam Fancher,QB,Florida Atlantic,American Athletic,passing,YDS,1528
2024,4700135,Cam Fancher,QB,Florida Atlantic,American Athletic,passing,YPA,7.2
2024,4700149,Rashad Rochelle,WR,Indiana State,MVFC,passing,ATT,1
2024,4700149,Rashad Rochelle,WR,Indiana State,MVFC,passing,COMPLETIONS,1
2024,4700149,Rashad Rochelle,WR,Indiana State,MVFC,passing,INT,0
2024,4700149,Rashad Rochelle,WR,Indiana State,MVFC,passing,PCT,1.000
2024,4700149,Rashad Rochelle,WR,Indiana State,MVFC,passing,TD,0
2024,4700149,Rashad Rochelle,WR,Indiana State,MVFC,passing,YDS,24
2024,4700149,Rashad Rochelle,WR,Indiana State,MVFC,passing,YPA,24.0
2024,4701037,Aidan Clark,PK,Central Connecticut,NEC,passing,ATT,5
2024,4701037,Aidan Clark,PK,Central Connecticut,NEC,passing,COMPLETIONS,2
2024,4701037,Aidan Clark,PK,Central Connecticut,NEC,passing,INT,1
2024,4701037,Aidan Clark,PK,Central Connecticut,NEC,passing,PCT,0.400
2024,4701037,Aidan Clark,PK,Central Connecticut,NEC,passing,TD,0
2024,4701037,Aidan Clark,PK,Central Connecticut,NEC,passing,YDS,39
2024,4701037,Aidan Clark,PK,Central Connecticut,NEC,passing,YPA,7.8
2024,4701075,Caleb Burke,WR,New Hampshire,CAA,passing,ATT,1
2024,4701075,Caleb Burke,WR,New Hampshire,CAA,passing,COMPLETIONS,0
2024,4701075,Caleb Burke,WR,New Hampshire,CAA,passing,INT,0
2024,4701075,Caleb Burke,WR,New Hampshire,CAA,passing,PCT,0.000
2024,4701075,Caleb Burke,WR,New Hampshire,CAA,passing,TD,0
2024,4701075,Caleb Burke,WR,New Hampshire,CAA,passing,YDS,0
2024,4701075,Caleb Burke,WR,New Hampshire,CAA,passing,YPA,0.0
2024,4701307,Henry Hesson,QB,Miami (OH),Mid-American,passing,ATT,17
2024,4701307,Henry Hesson,QB,Miami (OH),Mid-American,passing,COMPLETIONS,7
2024,4701307,Henry Hesson,QB,Miami (OH),Mid-American,passing,INT,0
2024,4701307,Henry Hesson,QB,Miami (OH),Mid-American,passing,PCT,0.412
2024,4701307,Henry Hesson,QB,Miami (OH),Mid-American,passing,TD,1
2024,4701307,Henry Hesson,QB,Miami (OH),Mid-American,passing,YDS,93
2024,4701307,Henry Hesson,QB,Miami (OH),Mid-American,passing,YPA,5.5
2024,4701312,Alec Bevelhimer,PK,Miami (OH),Mid-American,passing,ATT,1
2024,4701312,Alec Bevelhimer,PK,Miami (OH),Mid-American,passing,COMPLETIONS,0
2024,4701312,Alec Bevelhimer,PK,Miami (OH),Mid-American,passing,INT,1
2024,4701312,Alec Bevelhimer,PK,Miami (OH),Mid-American,passing,PCT,0.000
2024,4701312,Alec Bevelhimer,PK,Miami (OH),Mid-American,passing,TD,0
2024,4701312,Alec Bevelhimer,PK,Miami (OH),Mid-American,passing,YDS,0
2024,4701312,Alec Bevelhimer,PK,Miami (OH),Mid-American,passing,YPA,0.0
2024,4701936,Matthew Golden,WR,Texas,SEC,passing,ATT,2
2024,4701936,Matthew Golden,WR,Texas,SEC,passing,COMPLETIONS,1
2024,4701936,Matthew Golden,WR,Texas,SEC,passing,INT,0
2024,4701936,Matthew Golden,WR,Texas,SEC,passing,PCT,0.500
2024,4701936,Matthew Golden,WR,Texas,SEC,passing,TD,0
2024,4701936,Matthew Golden,WR,Texas,SEC,passing,YDS,30
2024,4701936,Matthew Golden,WR,Texas,SEC,passing,YPA,15.0
2024,4702560,Grant Page,WR,Utah State,Mountain West,passing,ATT,1
2024,4702560,Grant Page,WR,Utah State,Mountain West,passing,COMPLETIONS,1
2024,4702560,Grant Page,WR,Utah State,Mountain West,passing,INT,0
2024,4702560,Grant Page,WR,Utah State,Mountain West,passing,PCT,1.000
2024,4702560,Grant Page,WR,Utah State,Mountain West,passing,TD,0
2024,4702560,Grant Page,WR,Utah State,Mountain West,passing,YDS,36
2024,4702560,Grant Page,WR,Utah State,Mountain West,passing,YPA,36.0
2024,4702829,Braedyn Locke,QB,Wisconsin,Big Ten,passing,ATT,296
2024,4702829,Braedyn Locke,QB,Wisconsin,Big Ten,passing,COMPLETIONS,164
2024,4702829,Braedyn Locke,QB,Wisconsin,Big Ten,passing,INT,10
2024,4702829,Braedyn Locke,QB,Wisconsin,Big Ten,passing,PCT,0.554
2024,4702829,Braedyn Locke,QB,Wisconsin,Big Ten,passing,TD,13
2024,4702829,Braedyn Locke,QB,Wisconsin,Big Ten,passing,YDS,1936
2024,4702829,Braedyn Locke,QB,Wisconsin,Big Ten,passing,YPA,6.5
2024,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,passing,ATT,1
2024,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,passing,COMPLETIONS,0
2024,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,passing,INT,0
2024,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,passing,PCT,0.000
2024,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,passing,TD,0
2024,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,passing,YDS,0
2024,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,passing,YPA,0.0
2024,4708067,Kai Horton,QB,Tulane,American Athletic,passing,ATT,1
2024,4708067,Kai Horton,QB,Tulane,American Athletic,passing,COMPLETIONS,1
2024,4708067,Kai Horton,QB,Tulane,American Athletic,passing,INT,0
2024,4708067,Kai Horton,QB,Tulane,American Athletic,passing,PCT,1.000
2024,4708067,Kai Horton,QB,Tulane,American Athletic,passing,TD,0
2024,4708067,Kai Horton,QB,Tulane,American Athletic,passing,YDS,9
2024,4708067,Kai Horton,QB,Tulane,American Athletic,passing,YPA,9.0
2024,4708487,Jaquez Moore,RB,Duke,ACC,passing,ATT,1
2024,4708487,Jaquez Moore,RB,Duke,ACC,passing,COMPLETIONS,0
2024,4708487,Jaquez Moore,RB,Duke,ACC,passing,INT,0
2024,4708487,Jaquez Moore,RB,Duke,ACC,passing,PCT,0.000
2024,4708487,Jaquez Moore,RB,Duke,ACC,passing,TD,0
2024,4708487,Jaquez Moore,RB,Duke,ACC,passing,YDS,0
2024,4708487,Jaquez Moore,RB,Duke,ACC,passing,YPA,0.0
2024,4708621,Kyre Duplessis,WR,Coastal Carolina,Sun Belt,passing,ATT,3
2024,4708621,Kyre Duplessis,WR,Coastal Carolina,Sun Belt,passing,COMPLETIONS,0
2024,4708621,Kyre Duplessis,WR,Coastal Carolina,Sun Belt,passing,INT,1
2024,4708621,Kyre Duplessis,WR,Coastal Carolina,Sun Belt,passing,PCT,0.000
2024,4708621,Kyre Duplessis,WR,Coastal Carolina,Sun Belt,passing,TD,0
2024,4708621,Kyre Duplessis,WR,Coastal Carolina,Sun Belt,passing,YDS,0
2024,4708621,Kyre Duplessis,WR,Coastal Carolina,Sun Belt,passing,YPA,0.0
2024,4708844,Marshall Nichols,P,UNLV,Mountain West,passing,ATT,1
2024,4708844,Marshall Nichols,P,UNLV,Mountain West,passing,COMPLETIONS,1
2024,4708844,Marshall Nichols,P,UNLV,Mountain West,passing,INT,0
2024,4708844,Marshall Nichols,P,UNLV,Mountain West,passing,PCT,1.000
2024,4708844,Marshall Nichols,P,UNLV,Mountain West,passing,TD,0
2024,4708844,Marshall Nichols,P,UNLV,Mountain West,passing,YDS,52
2024,4708844,Marshall Nichols,P,UNLV,Mountain West,passing,YPA,52.0
2024,4708847,Mitchell Tomasek,P,Eastern Michigan,Mid-American,passing,ATT,1
2024,4708847,Mitchell Tomasek,P,Eastern Michigan,Mid-American,passing,COMPLETIONS,0
2024,4708847,Mitchell Tomasek,P,Eastern Michigan,Mid-American,passing,INT,0
2024,4708847,Mitchell Tomasek,P,Eastern Michigan,Mid-American,passing,PCT,0.000
2024,4708847,Mitchell Tomasek,P,Eastern Michigan,Mid-American,passing,TD,0
2024,4708847,Mitchell Tomasek,P,Eastern Michigan,Mid-American,passing,YDS,0
2024,4708847,Mitchell Tomasek,P,Eastern Michigan,Mid-American,passing,YPA,0.0
2024,4708849,Sebastien Tasko,P,Harvard,Ivy,passing,ATT,1
2024,4708849,Sebastien Tasko,P,Harvard,Ivy,passing,COMPLETIONS,0
2024,4708849,Sebastien Tasko,P,Harvard,Ivy,passing,INT,0
2024,4708849,Sebastien Tasko,P,Harvard,Ivy,passing,PCT,0.000
2024,4708849,Sebastien Tasko,P,Harvard,Ivy,passing,TD,0
2024,4708849,Sebastien Tasko,P,Harvard,Ivy,passing,YDS,0
2024,4708849,Sebastien Tasko,P,Harvard,Ivy,passing,YPA,0.0
2024,4709012,Jase Bauer,QB,Sam Houston,Conference USA,passing,ATT,65
2024,4709012,Jase Bauer,QB,Sam Houston,Conference USA,passing,COMPLETIONS,40
2024,4709012,Jase Bauer,QB,Sam Houston,Conference USA,passing,INT,1
2024,4709012,Jase Bauer,QB,Sam Houston,Conference USA,passing,PCT,0.615
2024,4709012,Jase Bauer,QB,Sam Houston,Conference USA,passing,TD,2
2024,4709012,Jase Bauer,QB,Sam Houston,Conference USA,passing,YDS,310
2024,4709012,Jase Bauer,QB,Sam Houston,Conference USA,passing,YPA,4.8
2024,4709683,Anthony Williams,RB,Stephen F. Austin,Southland,passing,ATT,1
2024,4709683,Anthony Williams,RB,Stephen F. Austin,Southland,passing,COMPLETIONS,0
2024,4709683,Anthony Williams,RB,Stephen F. Austin,Southland,passing,INT,0
2024,4709683,Anthony Williams,RB,Stephen F. Austin,Southland,passing,PCT,0.000
