team,season,week,games_played,wins,losses,win_rate,points_for,points_against,margin,points_per_game,points_allowed_per_game,margin_per_game,home_wins,home_losses,away_wins,away_losses
Wabash College,2023,11,3,3,0,1.0,156.0,61.0,95.0,52.0,20.333333333333332,31.666666666666668,3,0,0,0
Wabash College,2024,3,1,1,0,1.0,31.0,0.0,31.0,31.0,0.0,31.0,1,0,0,0
Wabash College,2024,8,2,2,0,1.0,61.0,13.0,48.0,30.5,6.5,24.0,2,0,0,0
Wabash College,2024,9,3,3,0,1.0,117.0,20.0,97.0,39.0,6.666666666666667,32.333333333333336,3,0,0,0
Wabash College,2024,10,4,4,0,1.0,155.0,20.0,135.0,38.75,5.0,33.75,4,0,0,0
Wagner,2022,3,1,0,1,0.0,31.0,48.0,-17.0,31.0,48.0,-17.0,0,1,0,0
Wagner,2022,8,2,0,2,0.0,38.0,75.0,-37.0,19.0,37.5,-18.5,0,2,0,0
Wagner,2022,11,3,1,2,0.3333333333333333,75.0,101.0,-26.0,25.0,33.666666666666664,-8.666666666666666,1,2,0,0
Wagner,2023,8,1,1,0,1.0,30.0,27.0,3.0,30.0,27.0,3.0,1,0,0,0
Wagner,2023,9,2,1,1,0.5,33.0,44.0,-11.0,16.5,22.0,-5.5,1,1,0,0
Wagner,2023,10,3,2,1,0.6666666666666666,61.0,61.0,0.0,20.333333333333332,20.333333333333332,0.0,2,1,0,0
Wagner,2023,12,4,2,2,0.5,87.0,95.0,-8.0,21.75,23.75,-2.0,2,2,0,0
Wagner,2024,4,1,1,0,1.0,46.0,7.0,39.0,46.0,7.0,39.0,1,0,0,0
Wagner,2024,7,2,1,1,0.5,60.0,28.0,32.0,30.0,14.0,16.0,1,1,0,0
Wagner,2024,8,3,1,2,0.3333333333333333,66.0,52.0,14.0,22.0,17.333333333333332,4.666666666666667,1,2,0,0
Wagner,2024,13,4,2,2,0.5,80.0,52.0,28.0,20.0,13.0,7.0,2,2,0,0
Wake Forest,2022,3,1,1,0,1.0,44.0,10.0,34.0,44.0,10.0,34.0,1,0,0,0
Wake Forest,2022,4,2,2,0,1.0,81.0,46.0,35.0,40.5,23.0,17.5,2,0,0,0
Wake Forest,2022,6,3,2,1,0.6666666666666666,126.0,97.0,29.0,42.0,32.333333333333336,9.666666666666666,2,1,0,0
Wake Forest,2022,8,4,3,1,0.75,171.0,107.0,64.0,42.75,26.75,16.0,3,1,0,0
Wake Forest,2022,11,5,4,1,0.8,214.0,122.0,92.0,42.8,24.4,18.4,4,1,0,0
Wake Forest,2022,12,6,4,2,0.6666666666666666,248.0,158.0,90.0,41.333333333333336,26.333333333333332,15.0,4,2,0,0
Wake Forest,2023,2,1,1,0,1.0,37.0,17.0,20.0,37.0,17.0,20.0,1,0,0,0
Wake Forest,2023,4,2,2,0,1.0,73.0,37.0,36.0,36.5,18.5,18.0,2,0,0,0
Wake Forest,2023,8,3,2,1,0.6666666666666666,89.0,67.0,22.0,29.666666666666668,22.333333333333332,7.333333333333333,2,1,0,0
Wake Forest,2023,9,4,3,1,0.75,110.0,84.0,26.0,27.5,21.0,6.5,3,1,0,0
Wake Forest,2023,11,5,3,2,0.6,126.0,125.0,1.0,25.2,25.0,0.2,3,2,0,0
Wake Forest,2024,2,1,1,0,1.0,45.0,13.0,32.0,45.0,13.0,32.0,1,0,0,0
Wake Forest,2024,3,2,1,1,0.5,75.0,44.0,31.0,37.5,22.0,15.5,1,1,0,0
Wake Forest,2024,5,3,1,2,0.3333333333333333,81.0,84.0,-3.0,27.0,28.0,-1.0,1,2,0,0
Wake Forest,2024,7,4,1,3,0.25,119.0,125.0,-6.0,29.75,31.25,-1.5,1,3,0,0
Wake Forest,2024,11,5,1,4,0.2,133.0,174.0,-41.0,26.6,34.8,-8.2,1,4,0,0
Wake Forest,2024,14,6,1,5,0.16666666666666666,169.0,220.0,-51.0,28.166666666666668,36.666666666666664,-8.5,1,5,0,0
Walsh,2022,3,1,0,1,0.0,0.0,42.0,-42.0,0.0,42.0,-42.0,0,1,0,0
Walsh,2022,6,2,0,2,0.0,13.0,70.0,-57.0,6.5,35.0,-28.5,0,2,0,0
Walsh,2022,7,3,0,3,0.0,13.0,105.0,-92.0,4.333333333333333,35.0,-30.666666666666668,0,3,0,0
Walsh,2022,9,4,0,4,0.0,28.0,127.0,-99.0,7.0,31.75,-24.75,0,4,0,0
Walsh,2023,4,1,1,0,1.0,24.0,21.0,3.0,24.0,21.0,3.0,1,0,0,0
Walsh,2023,7,2,1,1,0.5,34.0,47.0,-13.0,17.0,23.5,-6.5,1,1,0,0
Walsh,2023,8,3,1,2,0.3333333333333333,44.0,59.0,-15.0,14.666666666666666,19.666666666666668,-5.0,1,2,0,0
Walsh,2023,10,4,1,3,0.25,44.0,82.0,-38.0,11.0,20.5,-9.5,1,3,0,0
Walsh,2023,11,5,1,4,0.2,47.0,110.0,-63.0,9.4,22.0,-12.6,1,4,0,0
Walsh,2024,4,1,0,1,0.0,10.0,14.0,-4.0,10.0,14.0,-4.0,0,1,0,0
Walsh,2024,6,2,1,1,0.5,64.0,24.0,40.0,32.0,12.0,20.0,1,1,0,0
Walsh,2024,8,3,2,1,0.6666666666666666,127.0,58.0,69.0,42.333333333333336,19.333333333333332,23.0,2,1,0,0
Walsh,2024,11,4,2,2,0.5,148.0,96.0,52.0,37.0,24.0,13.0,2,2,0,0
Wartburg,2022,3,1,1,0,1.0,27.0,0.0,27.0,27.0,0.0,27.0,1,0,0,0
Wartburg,2022,5,2,2,0,1.0,89.0,0.0,89.0,44.5,0.0,44.5,2,0,0,0
Wartburg,2022,7,3,3,0,1.0,131.0,3.0,128.0,43.666666666666664,1.0,42.666666666666664,3,0,0,0
Wartburg,2022,10,4,4,0,1.0,196.0,3.0,193.0,49.0,0.75,48.25,4,0,0,0
Wartburg,2022,12,5,5,0,1.0,277.0,12.0,265.0,55.4,2.4,53.0,5,0,0,0
Wartburg,2022,14,6,6,0,1.0,291.0,18.0,273.0,48.5,3.0,45.5,6,0,0,0
Wartburg,2023,3,1,1,0,1.0,62.0,35.0,27.0,62.0,35.0,27.0,1,0,0,0
Wartburg,2023,5,2,2,0,1.0,109.0,35.0,74.0,54.5,17.5,37.0,2,0,0,0
Wartburg,2023,7,3,3,0,1.0,136.0,56.0,80.0,45.333333333333336,18.666666666666668,26.666666666666668,3,0,0,0
Wartburg,2023,9,4,4,0,1.0,167.0,66.0,101.0,41.75,16.5,25.25,4,0,0,0
Wartburg,2023,12,5,5,0,1.0,191.0,80.0,111.0,38.2,16.0,22.2,5,0,0,0
Wartburg,2023,13,6,6,0,1.0,240.0,94.0,146.0,40.0,15.666666666666666,24.333333333333332,6,0,0,0
Wartburg,2023,14,7,7,0,1.0,282.0,114.0,168.0,40.285714285714285,16.285714285714285,24.0,7,0,0,0
Wartburg,2024,8,1,1,0,1.0,34.0,0.0,34.0,34.0,0.0,34.0,1,0,0,0
Wartburg,2024,10,2,2,0,1.0,80.0,21.0,59.0,40.0,10.5,29.5,2,0,0,0
Wartburg,2024,12,3,3,0,1.0,129.0,31.0,98.0,43.0,10.333333333333334,32.666666666666664,3,0,0,0
Wartburg,2024,14,4,4,0,1.0,198.0,45.0,153.0,49.5,11.25,38.25,4,0,0,0
Wartburg,2024,15,5,5,0,1.0,217.0,59.0,158.0,43.4,11.8,31.6,5,0,0,0
Washburn,2022,3,1,1,0,1.0,45.0,3.0,42.0,45.0,3.0,42.0,1,0,0,0
Washburn,2022,5,2,1,1,0.5,58.0,24.0,34.0,29.0,12.0,17.0,1,1,0,0
Washburn,2022,8,3,1,2,0.3333333333333333,93.0,66.0,27.0,31.0,22.0,9.0,1,2,0,0
Washburn,2022,10,4,2,2,0.5,130.0,75.0,55.0,32.5,18.75,13.75,2,2,0,0
Washburn,2023,4,1,0,1,0.0,23.0,30.0,-7.0,23.0,30.0,-7.0,0,1,0,0
Washburn,2023,6,2,0,2,0.0,51.0,88.0,-37.0,25.5,44.0,-18.5,0,2,0,0
Washburn,2023,8,3,0,3,0.0,72.0,149.0,-77.0,24.0,49.666666666666664,-25.666666666666668,0,3,0,0
Washburn,2023,9,4,0,4,0.0,100.0,180.0,-80.0,25.0,45.0,-20.0,0,4,0,0
Washburn,2023,11,5,0,5,0.0,131.0,232.0,-101.0,26.2,46.4,-20.2,0,5,0,0
Washburn,2024,4,1,0,1,0.0,28.0,31.0,-3.0,28.0,31.0,-3.0,0,1,0,0
Washburn,2024,6,2,0,2,0.0,59.0,70.0,-11.0,29.5,35.0,-5.5,0,2,0,0
Washburn,2024,8,3,0,3,0.0,93.0,121.0,-28.0,31.0,40.333333333333336,-9.333333333333334,0,3,0,0
Washburn,2024,10,4,1,3,0.25,135.0,142.0,-7.0,33.75,35.5,-1.75,1,3,0,0
Washburn,2024,11,5,1,4,0.2,148.0,156.0,-8.0,29.6,31.2,-1.6,1,4,0,0
Washington,2022,2,2,2,0,1.0,72.0,40.0,32.0,36.0,20.0,16.0,2,0,0,0
Washington,2022,3,3,3,0,1.0,124.0,46.0,78.0,41.333333333333336,15.333333333333334,26.0,3,0,0,0
Washington,2022,4,4,4,0,1.0,163.0,74.0,89.0,40.75,18.5,22.25,4,0,0,0
Washington,2022,7,5,5,0,1.0,203.0,96.0,107.0,40.6,19.2,21.4,5,0,0,0
Washington,2022,10,6,6,0,1.0,252.0,135.0,117.0,42.0,22.5,19.5,6,0,0,0
Washington,2022,12,7,7,0,1.0,276.0,156.0,120.0,39.42857142857143,22.285714285714285,17.142857142857142,7,0,0,0
Washington,2023,2,2,2,0,1.0,93.0,50.0,43.0,46.5,25.0,21.5,2,0,0,0
Washington,2023,4,3,3,0,1.0,136.0,60.0,76.0,45.333333333333336,20.0,25.333333333333332,3,0,0,0
Washington,2023,7,4,4,0,1.0,195.0,92.0,103.0,48.75,23.0,25.75,4,0,0,0
Washington,2023,8,5,5,0,1.0,231.0,125.0,106.0,46.2,25.0,21.2,5,0,0,0
Washington,2023,11,6,6,0,1.0,246.0,132.0,114.0,41.0,22.0,19.0,6,0,0,0
Washington,2023,13,7,7,0,1.0,281.0,160.0,121.0,40.142857142857146,22.857142857142858,17.285714285714285,7,0,0,0
Washington,2023,14,8,8,0,1.0,305.0,181.0,124.0,38.125,22.625,15.5,8,0,0,0
Washington,2024,2,2,1,1,0.5,69.0,38.0,31.0,34.5,19.0,15.5,1,1,0,0
Washington,2024,3,3,2,1,0.6666666666666666,99.0,47.0,52.0,33.0,15.666666666666666,17.333333333333332,2,1,0,0
Washington,2024,4,4,2,2,0.5,118.0,71.0,47.0,29.5,17.75,11.75,2,2,0,0
Washington,2024,6,5,3,2,0.6,142.0,76.0,66.0,28.4,15.2,13.2,3,2,0,0
Washington,2024,10,6,4,2,0.6666666666666666,169.0,93.0,76.0,28.166666666666668,15.5,12.666666666666666,4,2,0,0
Washington,2024,12,7,5,2,0.7142857142857143,195.0,114.0,81.0,27.857142857142858,16.285714285714285,11.571428571428571,5,2,0,0
Washington & Jefferson,2022,4,1,1,0,1.0,35.0,26.0,9.0,35.0,26.0,9.0,1,0,0,0
Washington & Jefferson,2022,5,2,2,0,1.0,85.0,33.0,52.0,42.5,16.5,26.0,2,0,0,0
Washington & Jefferson,2022,7,3,3,0,1.0,151.0,47.0,104.0,50.333333333333336,15.666666666666666,34.666666666666664,3,0,0,0
Washington & Jefferson,2022,10,4,3,1,0.75,158.0,59.0,99.0,39.5,14.75,24.75,3,1,0,0
Washington & Jefferson,2023,4,1,1,0,1.0,48.0,3.0,45.0,48.0,3.0,45.0,1,0,0,0
Washington & Jefferson,2023,6,2,2,0,1.0,104.0,17.0,87.0,52.0,8.5,43.5,2,0,0,0
Washington & Jefferson,2023,9,3,3,0,1.0,139.0,45.0,94.0,46.333333333333336,15.0,31.333333333333332,3,0,0,0
Washington & Jefferson,2023,11,4,4,0,1.0,177.0,78.0,99.0,44.25,19.5,24.75,4,0,0,0
Washington & Jefferson,2024,5,1,1,0,1.0,59.0,6.0,53.0,59.0,6.0,53.0,1,0,0,0
Washington & Jefferson,2024,7,2,1,1,0.5,86.0,36.0,50.0,43.0,18.0,25.0,1,1,0,0
Washington & Jefferson,2024,8,3,2,1,0.6666666666666666,159.0,57.0,102.0,53.0,19.0,34.0,2,1,0,0
Washington & Jefferson,2024,9,4,3,1,0.75,186.0,76.0,110.0,46.5,19.0,27.5,3,1,0,0
Washington State,2022,3,1,1,0,1.0,24.0,17.0,7.0,24.0,17.0,7.0,1,0,0,0
Washington State,2022,4,2,2,0,1.0,62.0,24.0,38.0,31.0,12.0,19.0,2,0,0,0
Washington State,2022,5,3,2,1,0.6666666666666666,103.0,68.0,35.0,34.333333333333336,22.666666666666668,11.666666666666666,2,1,0,0
Washington State,2022,9,4,3,1,0.75,131.0,77.0,54.0,32.75,19.25,13.5,3,1,0,0
Washington State,2022,11,5,3,2,0.6,148.0,98.0,50.0,29.6,19.6,10.0,3,2,0,0
Washington State,2022,13,6,4,2,0.6666666666666666,176.0,116.0,60.0,29.333333333333332,19.333333333333332,10.0,4,2,0,0
Washington State,2023,3,1,1,0,1.0,31.0,22.0,9.0,31.0,22.0,9.0,1,0,0,0
Washington State,2023,4,2,2,0,1.0,95.0,43.0,52.0,47.5,21.5,26.0,2,0,0,0
Washington State,2023,7,3,3,0,1.0,133.0,78.0,55.0,44.333333333333336,26.0,18.333333333333332,3,0,0,0
Washington State,2023,10,4,3,1,0.75,139.0,122.0,17.0,34.75,30.5,4.25,3,1,0,0
Washington State,2023,12,5,3,2,0.6,146.0,132.0,14.0,29.2,26.4,2.8,3,2,0,0
Washington State,2024,2,2,1,1,0.5,105.0,82.0,23.0,52.5,41.0,11.5,1,1,0,0
Washington State,2024,4,3,2,1,0.6666666666666666,142.0,98.0,44.0,47.333333333333336,32.666666666666664,14.666666666666666,2,1,0,0
Washington State,2024,8,4,3,1,0.75,196.0,150.0,46.0,49.0,37.5,11.5,3,1,0,0
Washington State,2024,11,5,4,1,0.8,238.0,160.0,78.0,47.6,32.0,15.6,4,1,0,0
Washington State,2024,14,6,5,1,0.8333333333333334,287.0,188.0,99.0,47.833333333333336,31.333333333333332,16.5,5,1,0,0
Washington University (St. Louis),2022,3,1,1,0,1.0,52.0,7.0,45.0,52.0,7.0,45.0,1,0,0,0
Washington University (St. Louis),2022,6,2,2,0,1.0,106.0,14.0,92.0,53.0,7.0,46.0,2,0,0,0
Washington University (St. Louis),2022,8,3,3,0,1.0,165.0,28.0,137.0,55.0,9.333333333333334,45.666666666666664,3,0,0,0
Washington University (St. Louis),2022,10,4,3,1,0.75,165.0,59.0,106.0,41.25,14.75,26.5,3,1,0,0
Washington University (St. Louis),2023,5,1,1,0,1.0,38.0,7.0,31.0,38.0,7.0,31.0,1,0,0,0
Washington University (St. Louis),2023,7,2,2,0,1.0,79.0,14.0,65.0,39.5,7.0,32.5,2,0,0,0
Washington University (St. Louis),2023,9,3,2,1,0.6666666666666666,96.0,49.0,47.0,32.0,16.333333333333332,15.666666666666666,2,1,0,0
Washington University (St. Louis),2023,11,4,3,1,0.75,162.0,49.0,113.0,40.5,12.25,28.25,3,1,0,0
Washington University (St. Louis),2024,7,1,1,0,1.0,35.0,7.0,28.0,35.0,7.0,28.0,1,0,0,0
Washington University (St. Louis),2024,9,2,2,0,1.0,100.0,23.0,77.0,50.0,11.5,38.5,2,0,0,0
Washington University (St. Louis),2024,10,3,2,1,0.6666666666666666,120.0,50.0,70.0,40.0,16.666666666666668,23.333333333333332,2,1,0,0
Washington University (St. Louis),2024,12,4,3,1,0.75,190.0,71.0,119.0,47.5,17.75,29.75,3,1,0,0
Washington and Lee,2022,5,1,0,1,0.0,3.0,9.0,-6.0,3.0,9.0,-6.0,0,1,0,0
Washington and Lee,2022,8,2,1,1,0.5,34.0,9.0,25.0,17.0,4.5,12.5,1,1,0,0
Washington and Lee,2022,9,3,1,2,0.3333333333333333,77.0,53.0,24.0,25.666666666666668,17.666666666666668,8.0,1,2,0,0
Washington and Lee,2022,11,4,1,3,0.25,98.0,88.0,10.0,24.5,22.0,2.5,1,3,0,0
Washington and Lee,2023,3,1,0,1,0.0,7.0,28.0,-21.0,7.0,28.0,-21.0,0,1,0,0
Washington and Lee,2023,6,2,1,1,0.5,61.0,42.0,19.0,30.5,21.0,9.5,1,1,0,0
Washington and Lee,2023,7,3,2,1,0.6666666666666666,109.0,67.0,42.0,36.333333333333336,22.333333333333332,14.0,2,1,0,0
Washington and Lee,2023,10,4,3,1,0.75,150.0,83.0,67.0,37.5,20.75,16.75,3,1,0,0
Washington and Lee,2024,6,1,1,0,1.0,68.0,28.0,40.0,68.0,28.0,40.0,1,0,0,0
Washington and Lee,2024,7,2,2,0,1.0,103.0,28.0,75.0,51.5,14.0,37.5,2,0,0,0
Washington and Lee,2024,10,3,3,0,1.0,131.0,54.0,77.0,43.666666666666664,18.0,25.666666666666668,3,0,0,0
Washington and Lee,2024,12,4,3,1,0.75,138.0,74.0,64.0,34.5,18.5,16.0,3,1,0,0
Wayne State (MI),2022,3,1,1,0,1.0,30.0,22.0,8.0,30.0,22.0,8.0,1,0,0,0
Wayne State (MI),2022,4,2,1,1,0.5,51.0,50.0,1.0,25.5,25.0,0.5,1,1,0,0
Wayne State (MI),2022,5,3,1,2,0.3333333333333333,60.0,98.0,-38.0,20.0,32.666666666666664,-12.666666666666666,1,2,0,0
Wayne State (MI),2022,8,4,1,3,0.25,90.0,135.0,-45.0,22.5,33.75,-11.25,1,3,0,0
Wayne State (MI),2022,11,5,1,4,0.2,104.0,156.0,-52.0,20.8,31.2,-10.4,1,4,0,0
Wayne State (MI),2023,4,1,1,0,1.0,31.0,24.0,7.0,31.0,24.0,7.0,1,0,0,0
Wayne State (MI),2023,5,2,1,1,0.5,38.0,65.0,-27.0,19.0,32.5,-13.5,1,1,0,0
Wayne State (MI),2023,6,3,1,2,0.3333333333333333,61.0,89.0,-28.0,20.333333333333332,29.666666666666668,-9.333333333333334,1,2,0,0
Wayne State (MI),2023,7,4,2,2,0.5,84.0,110.0,-26.0,21.0,27.5,-6.5,2,2,0,0
Wayne State (MI),2023,10,5,2,3,0.4,87.0,142.0,-55.0,17.4,28.4,-11.0,2,3,0,0
Wayne State (MI),2024,4,1,0,1,0.0,30.0,42.0,-12.0,30.0,42.0,-12.0,0,1,0,0
Wayne State (MI),2024,7,2,0,2,0.0,36.0,72.0,-36.0,18.0,36.0,-18.0,0,2,0,0
Wayne State (MI),2024,9,3,0,3,0.0,50.0,99.0,-49.0,16.666666666666668,33.0,-16.333333333333332,0,3,0,0
Wayne State (MI),2024,11,4,0,4,0.0,60.0,136.0,-76.0,15.0,34.0,-19.0,0,4,0,0
Wayne State (MI),2024,12,5,1,4,0.2,98.0,150.0,-52.0,19.6,30.0,-10.4,1,4,0,0
Wayne State (NE),2022,4,1,1,0,1.0,13.0,6.0,7.0,13.0,6.0,7.0,1,0,0,0
Wayne State (NE),2022,6,2,2,0,1.0,61.0,27.0,34.0,30.5,13.5,17.0,2,0,0,0
Wayne State (NE),2022,8,3,3,0,1.0,102.0,60.0,42.0,34.0,20.0,14.0,3,0,0,0
Wayne State (NE),2022,9,4,4,0,1.0,122.0,74.0,48.0,30.5,18.5,12.0,4,0,0,0
Wayne State (NE),2022,11,5,5,0,1.0,178.0,88.0,90.0,35.6,17.6,18.0,5,0,0,0
Wayne State (NE),2023,3,1,1,0,1.0,31.0,23.0,8.0,31.0,23.0,8.0,1,0,0,0
Wayne State (NE),2023,6,2,2,0,1.0,80.0,33.0,47.0,40.0,16.5,23.5,2,0,0,0
Wayne State (NE),2023,7,3,3,0,1.0,108.0,51.0,57.0,36.0,17.0,19.0,3,0,0,0
Wayne State (NE),2023,9,4,3,1,0.75,131.0,84.0,47.0,32.75,21.0,11.75,3,1,0,0
Wayne State (NE),2024,3,1,1,0,1.0,49.0,17.0,32.0,49.0,17.0,32.0,1,0,0,0
Wayne State (NE),2024,6,2,1,1,0.5,77.0,52.0,25.0,38.5,26.0,12.5,1,1,0,0
Wayne State (NE),2024,9,3,2,1,0.6666666666666666,104.0,73.0,31.0,34.666666666666664,24.333333333333332,10.333333333333334,2,1,0,0
Wayne State (NE),2024,11,4,2,2,0.5,117.0,96.0,21.0,29.25,24.0,5.25,2,2,0,0
Wayne State (NE),2024,12,5,2,3,0.4,138.0,124.0,14.0,27.6,24.8,2.8,2,3,0,0
Waynesburg,2022,3,1,0,1,0.0,31.0,45.0,-14.0,31.0,45.0,-14.0,0,1,0,0
Waynesburg,2022,6,2,1,1,0.5,68.0,75.0,-7.0,34.0,37.5,-3.5,1,1,0,0
Waynesburg,2022,9,3,1,2,0.3333333333333333,88.0,102.0,-14.0,29.333333333333332,34.0,-4.666666666666667,1,2,0,0
Waynesburg,2022,11,4,1,3,0.25,98.0,132.0,-34.0,24.5,33.0,-8.5,1,3,0,0
Waynesburg,2023,2,1,0,1,0.0,36.0,39.0,-3.0,36.0,39.0,-3.0,0,1,0,0
Waynesburg,2023,4,2,0,2,0.0,63.0,82.0,-19.0,31.5,41.0,-9.5,0,2,0,0
Waynesburg,2023,7,3,0,3,0.0,83.0,113.0,-30.0,27.666666666666668,37.666666666666664,-10.0,0,3,0,0
Waynesburg,2023,9,4,1,3,0.25,107.0,113.0,-6.0,26.75,28.25,-1.5,1,3,0,0
Waynesburg,2024,4,1,0,1,0.0,7.0,41.0,-34.0,7.0,41.0,-34.0,0,1,0,0
Waynesburg,2024,8,2,0,2,0.0,23.0,96.0,-73.0,11.5,48.0,-36.5,0,2,0,0
Waynesburg,2024,10,3,1,2,0.3333333333333333,57.0,110.0,-53.0,19.0,36.666666666666664,-17.666666666666668,1,2,0,0
Waynesburg,2024,11,4,1,3,0.25,57.0,161.0,-104.0,14.25,40.25,-26.0,1,3,0,0
Weber State,2022,3,1,1,0,1.0,41.0,5.0,36.0,41.0,5.0,36.0,1,0,0,0
Weber State,2022,6,2,2,0,1.0,85.0,19.0,66.0,42.5,9.5,33.0,2,0,0,0
Weber State,2022,9,3,3,0,1.0,130.0,40.0,90.0,43.333333333333336,13.333333333333334,30.0,3,0,0,0
Weber State,2022,10,4,4,0,1.0,154.0,61.0,93.0,38.5,15.25,23.25,4,0,0,0
Weber State,2022,11,5,4,1,0.8,184.0,94.0,90.0,36.8,18.8,18.0,4,1,0,0
Weber State,2022,13,6,5,1,0.8333333333333334,229.0,101.0,128.0,38.166666666666664,16.833333333333332,21.333333333333332,5,1,0,0
Weber State,2023,4,1,1,0,1.0,35.0,10.0,25.0,35.0,10.0,25.0,1,0,0,0
Weber State,2023,6,2,1,1,0.5,35.0,50.0,-15.0,17.5,25.0,-7.5,1,1,0,0
Weber State,2023,7,3,1,2,0.3333333333333333,45.0,77.0,-32.0,15.0,25.666666666666668,-10.666666666666666,1,2,0,0
Weber State,2023,11,4,1,3,0.25,61.0,94.0,-33.0,15.25,23.5,-8.25,1,3,0,0
Weber State,2024,5,1,1,0,1.0,43.0,16.0,27.0,43.0,16.0,27.0,1,0,0,0
Weber State,2024,7,2,1,1,0.5,69.0,44.0,25.0,34.5,22.0,12.5,1,1,0,0
Weber State,2024,11,3,1,2,0.3333333333333333,86.0,65.0,21.0,28.666666666666668,21.666666666666668,7.0,1,2,0,0
Weber State,2024,13,4,1,3,0.25,121.0,108.0,13.0,30.25,27.0,3.25,1,3,0,0
Wesleyan University (CT),2022,6,1,1,0,1.0,41.0,10.0,31.0,41.0,10.0,31.0,1,0,0,0
Wesleyan University (CT),2022,7,2,2,0,1.0,72.0,24.0,48.0,36.0,12.0,24.0,2,0,0,0
Wesleyan University (CT),2023,5,1,1,0,1.0,24.0,21.0,3.0,24.0,21.0,3.0,1,0,0,0
Wesleyan University (CT),2023,8,2,2,0,1.0,59.0,35.0,24.0,29.5,17.5,12.0,2,0,0,0
Wesleyan University (CT),2023,9,3,3,0,1.0,94.0,65.0,29.0,31.333333333333332,21.666666666666668,9.666666666666666,3,0,0,0
Wesleyan University (CT),2023,11,4,4,0,1.0,128.0,72.0,56.0,32.0,18.0,14.0,4,0,0,0
Wesleyan University (CT),2024,5,1,1,0,1.0,20.0,9.0,11.0,20.0,9.0,11.0,1,0,0,0
Wesleyan University (CT),2024,7,2,1,1,0.5,33.0,33.0,0.0,16.5,16.5,0.0,1,1,0,0
Wesleyan University (CT),2024,10,3,2,1,0.6666666666666666,56.0,50.0,6.0,18.666666666666668,16.666666666666668,2.0,2,1,0,0
West Alabama,2022,4,1,0,1,0.0,10.0,13.0,-3.0,10.0,13.0,-3.0,0,1,0,0
West Alabama,2022,5,2,0,2,0.0,17.0,35.0,-18.0,8.5,17.5,-9.0,0,2,0,0
West Alabama,2022,8,3,1,2,0.3333333333333333,54.0,49.0,5.0,18.0,16.333333333333332,1.6666666666666667,1,2,0,0
West Alabama,2022,10,4,1,3,0.25,87.0,83.0,4.0,21.75,20.75,1.0,1,3,0,0
West Alabama,2023,4,1,0,1,0.0,14.0,38.0,-24.0,14.0,38.0,-24.0,0,1,0,0
West Alabama,2023,5,2,1,1,0.5,24.0,45.0,-21.0,12.0,22.5,-10.5,1,1,0,0
West Alabama,2023,7,3,1,2,0.3333333333333333,41.0,92.0,-51.0,13.666666666666666,30.666666666666668,-17.0,1,2,0,0
West Alabama,2023,10,4,2,2,0.5,51.0,98.0,-47.0,12.75,24.5,-11.75,2,2,0,0
West Alabama,2024,2,1,1,0,1.0,16.0,15.0,1.0,16.0,15.0,1.0,1,0,0,0
West Alabama,2024,3,2,2,0,1.0,61.0,24.0,37.0,30.5,12.0,18.5,2,0,0,0
West Alabama,2024,9,3,3,0,1.0,94.0,38.0,56.0,31.333333333333332,12.666666666666666,18.666666666666668,3,0,0,0
West Alabama,2024,10,4,4,0,1.0,132.0,38.0,94.0,33.0,9.5,23.5,4,0,0,0
West Alabama,2024,12,5,5,0,1.0,149.0,52.0,97.0,29.8,10.4,19.4,5,0,0,0
West Alabama,2024,13,6,6,0,1.0,212.0,52.0,160.0,35.333333333333336,8.666666666666666,26.666666666666668,6,0,0,0
West Chester,2022,2,1,1,0,1.0,17.0,16.0,1.0,17.0,16.0,1.0,1,0,0,0
West Chester,2022,4,2,1,1,0.5,31.0,51.0,-20.0,15.5,25.5,-10.0,1,1,0,0
West Chester,2022,6,3,2,1,0.6666666666666666,57.0,65.0,-8.0,19.0,21.666666666666668,-2.6666666666666665,2,1,0,0
West Chester,2022,8,4,2,2,0.5,70.0,85.0,-15.0,17.5,21.25,-3.75,2,2,0,0
West Chester,2022,9,5,2,3,0.4,84.0,132.0,-48.0,16.8,26.4,-9.6,2,3,0,0
West Chester,2023,5,1,1,0,1.0,38.0,31.0,7.0,38.0,31.0,7.0,1,0,0,0
West Chester,2023,7,2,2,0,1.0,62.0,52.0,10.0,31.0,26.0,5.0,2,0,0,0
West Chester,2023,10,3,2,1,0.6666666666666666,76.0,80.0,-4.0,25.333333333333332,26.666666666666668,-1.3333333333333333,2,1,0,0
West Chester,2023,11,4,2,2,0.5,93.0,107.0,-14.0,23.25,26.75,-3.5,2,2,0,0
West Chester,2024,3,1,0,1,0.0,17.0,20.0,-3.0,17.0,20.0,-3.0,0,1,0,0
West Chester,2024,6,2,0,2,0.0,45.0,58.0,-13.0,22.5,29.0,-6.5,0,2,0,0
West Chester,2024,7,3,1,2,0.3333333333333333,73.0,68.0,5.0,24.333333333333332,22.666666666666668,1.6666666666666667,1,2,0,0
West Chester,2024,9,4,2,2,0.5,108.0,82.0,26.0,27.0,20.5,6.5,2,2,0,0
West Chester,2024,10,5,3,2,0.6,149.0,105.0,44.0,29.8,21.0,8.8,3,2,0,0
West Florida,2022,4,1,1,0,1.0,52.0,3.0,49.0,52.0,3.0,49.0,1,0,0,0
West Florida,2022,5,2,1,1,0.5,94.0,48.0,46.0,47.0,24.0,23.0,1,1,0,0
