season,id,name,position,team,conference,usage
2024,4571194,Marcus Bellon,WR,Nevada,MWC,"{'overall': 0.059, 'pass': 0.099, 'rush': 0.023, 'firstDown': 0.061, 'secondDown': 0.056, 'thirdDown': 0.065, 'standardDowns': 0.056, 'passingDowns': 0.065}"
2024,4571272,Nick Howard,QB,Butler,,"{'overall': 0.251, 'pass': 0.188, 'rush': 0.291, 'firstDown': 0.239, 'secondDown': 0.293, 'thirdDown': 0.227, 'standardDowns': 0.276, 'passingDowns': 0.181}"
2024,4571290,Chaz Davis,WR,UC Davis,,"{'overall': 0.048, 'pass': 0.087, 'rush': 0, 'firstDown': 0.039, 'secondDown': 0.066, 'thirdDown': 0.038, 'standardDowns': 0.048, 'passingDowns': 0.05}"
2024,4571293,Miles Hastings,QB,UC Davis,,"{'overall': 0.532, 'pass': 0.945, 'rush': 0.044, 'firstDown': 0.48, 'secondDown': 0.521, 'thirdDown': 0.692, 'standardDowns': 0.469, 'passingDowns': 0.697}"
2024,4571305,Zak Wallace,RB,Arkansas State,SBC,"{'overall': 0.18, 'pass': 0.03, 'rush': 0.339, 'firstDown': 0.207, 'secondDown': 0.149, 'thirdDown': 0.144, 'standardDowns': 0.223, 'passingDowns': 0.085}"
2024,4571349,Dervon Pesnell,WR,The Citadel,,"{'overall': 0.045, 'pass': 0.124, 'rush': 0, 'firstDown': 0.033, 'secondDown': 0.041, 'thirdDown': 0.056, 'standardDowns': 0.038, 'passingDowns': 0.058}"
2024,4571364,Hajj-Malik Williams,QB,UNLV,MWC,"{'overall': 0.511, 'pass': 0.919, 'rush': 0.266, 'firstDown': 0.439, 'secondDown': 0.524, 'thirdDown': 0.659, 'standardDowns': 0.441, 'passingDowns': 0.679}"
2024,4571563,Sean Atkins,WR,South Florida,AAC,"{'overall': 0.101, 'pass': 0.193, 'rush': 0.009, 'firstDown': 0.11, 'secondDown': 0.063, 'thirdDown': 0.128, 'standardDowns': 0.099, 'passingDowns': 0.105}"
2024,4571704,Garrett Cody,WR,Fordham,,"{'overall': 0.049, 'pass': 0.095, 'rush': 0, 'firstDown': 0.056, 'secondDown': 0.038, 'thirdDown': 0.051, 'standardDowns': 0.048, 'passingDowns': 0.05}"
2024,4571716,Jeff Ciccio,TE,Fordham,,"{'overall': 0.022, 'pass': 0.05, 'rush': 0, 'firstDown': 0.02, 'secondDown': 0.039, 'thirdDown': 0, 'standardDowns': 0.019, 'passingDowns': 0.027}"
2024,4571720,Dorrian Moultrie,WR,Hampton,,"{'overall': 0.044, 'pass': 0.11, 'rush': 0.002, 'firstDown': 0.036, 'secondDown': 0.041, 'thirdDown': 0.066, 'standardDowns': 0.04, 'passingDowns': 0.053}"
2024,4571721,Pierce Holley,QB,Eastern Illinois,,"{'overall': 0.516, 'pass': 0.81, 'rush': 0.084, 'firstDown': 0.476, 'secondDown': 0.537, 'thirdDown': 0.564, 'standardDowns': 0.454, 'passingDowns': 0.635}"
2024,4571739,Kevin McGuire,WR,Sacred Heart,INDAA,"{'overall': 0.032, 'pass': 0.083, 'rush': 0, 'firstDown': 0.005, 'secondDown': 0.039, 'thirdDown': 0.08, 'standardDowns': 0.024, 'passingDowns': 0.048}"
2024,4571740,Marquese Albert,RB,Nicholls,,"{'overall': 0.106, 'pass': 0.046, 'rush': 0.152, 'firstDown': 0.142, 'secondDown': 0.108, 'thirdDown': 0.035, 'standardDowns': 0.126, 'passingDowns': 0.068}"
2024,4571768,Alex Moore,TE,Idaho,,"{'overall': 0.038, 'pass': 0.079, 'rush': 0, 'firstDown': 0.051, 'secondDown': 0.007, 'thirdDown': 0.051, 'standardDowns': 0.043, 'passingDowns': 0.025}"
2024,4571803,Tyler Purdy,RB,James Madison,SBC,"{'overall': 0.079, 'pass': 0.023, 'rush': 0.134, 'firstDown': 0.072, 'secondDown': 0.09, 'thirdDown': 0.075, 'standardDowns': 0.105, 'passingDowns': 0.023}"
2024,4571812,Jack Coulson,WR,Valparaiso,,"{'overall': 0.048, 'pass': 0.095, 'rush': 0.006, 'firstDown': 0.038, 'secondDown': 0.02, 'thirdDown': 0.092, 'standardDowns': 0.03, 'passingDowns': 0.079}"
2024,4571818,Jordan Hull,WR,Delaware State,,"{'overall': 0.055, 'pass': 0.107, 'rush': 0, 'firstDown': 0.043, 'secondDown': 0.075, 'thirdDown': 0.046, 'standardDowns': 0.045, 'passingDowns': 0.071}"
2024,4571821,Jaden Sutton,RB,Delaware State,,"{'overall': 0.273, 'pass': 0.052, 'rush': 0.506, 'firstDown': 0.406, 'secondDown': 0.235, 'thirdDown': 0.099, 'standardDowns': 0.367, 'passingDowns': 0.11}"
2024,4571875,Qualan Jones,RB,Stephen F. Austin,,"{'overall': 0.243, 'pass': 0.044, 'rush': 0.457, 'firstDown': 0.27, 'secondDown': 0.256, 'thirdDown': 0.173, 'standardDowns': 0.281, 'passingDowns': 0.167}"
2024,4571935,Jahmal Banks,WR,Nebraska,B1G,"{'overall': 0.058, 'pass': 0.116, 'rush': 0, 'firstDown': 0.054, 'secondDown': 0.054, 'thirdDown': 0.082, 'standardDowns': 0.047, 'passingDowns': 0.086}"
2024,4571942,Payten Singletary,TE,South Florida,AAC,"{'overall': 0.031, 'pass': 0.063, 'rush': 0, 'firstDown': 0.043, 'secondDown': 0.016, 'thirdDown': 0.034, 'standardDowns': 0.033, 'passingDowns': 0.027}"
2024,4572038,Ren Hefley,QB,Gardner-Webb,,"{'overall': 0.124, 'pass': 0.227, 'rush': 0.022, 'firstDown': 0.084, 'secondDown': 0.134, 'thirdDown': 0.143, 'standardDowns': 0.08, 'passingDowns': 0.206}"
2024,4572040,George Johnson,WR,Florida Atlantic,AAC,"{'overall': 0.029, 'pass': 0.065, 'rush': 0, 'firstDown': 0.017, 'secondDown': 0.036, 'thirdDown': 0.05, 'standardDowns': 0.022, 'passingDowns': 0.044}"
2024,4572267,Elijah Spencer,WR,Minnesota,B1G,"{'overall': 0.069, 'pass': 0.13, 'rush': 0, 'firstDown': 0.063, 'secondDown': 0.071, 'thirdDown': 0.083, 'standardDowns': 0.063, 'passingDowns': 0.082}"
2024,4572380,Quincy Skinner Jr.,WR,Vanderbilt,SEC,"{'overall': 0.044, 'pass': 0.103, 'rush': 0.002, 'firstDown': 0.047, 'secondDown': 0.024, 'thirdDown': 0.071, 'standardDowns': 0.043, 'passingDowns': 0.046}"
2024,4572455,Jake Smith,WR,Arizona State,B12,"{'overall': 0.033, 'pass': 0.052, 'rush': 0.021, 'firstDown': 0.04, 'secondDown': 0.023, 'thirdDown': 0.039, 'standardDowns': 0.036, 'passingDowns': 0.026}"
2024,4572525,Kobe Johnson,RB,Colorado State,MWC,"{'overall': 0.03, 'pass': 0.019, 'rush': 0.039, 'firstDown': 0.045, 'secondDown': 0.013, 'thirdDown': 0.032, 'standardDowns': 0.035, 'passingDowns': 0.021}"
2024,4572626,Travis Theis,RB,South Dakota,,"{'overall': 0.287, 'pass': 0.113, 'rush': 0.414, 'firstDown': 0.304, 'secondDown': 0.283, 'thirdDown': 0.246, 'standardDowns': 0.338, 'passingDowns': 0.144}"
2024,4572629,Carter Bell,WR,South Dakota,,"{'overall': 0.092, 'pass': 0.194, 'rush': 0.019, 'firstDown': 0.076, 'secondDown': 0.087, 'thirdDown': 0.144, 'standardDowns': 0.068, 'passingDowns': 0.161}"
2024,4572655,Jeremiah Webb,WR,South Alabama,SBC,"{'overall': 0.044, 'pass': 0.089, 'rush': 0.002, 'firstDown': 0.044, 'secondDown': 0.053, 'thirdDown': 0.033, 'standardDowns': 0.045, 'passingDowns': 0.042}"
2024,4572656,Canyon Bauer,WR,Augustana University (SD),,"{'overall': 0.091, 'pass': 0.128, 'rush': 0, 'firstDown': 0, 'secondDown': 0.176, 'thirdDown': 0.133, 'standardDowns': 0.036, 'passingDowns': 0.148}"
2024,4572717,Lance Jackson,RB,Chattanooga,,"{'overall': 0.093, 'pass': 0.007, 'rush': 0.151, 'firstDown': 0.088, 'secondDown': 0.094, 'thirdDown': 0.107, 'standardDowns': 0.122, 'passingDowns': 0.035}"
2024,4572739,Cooper Wallace,RB,The Citadel,,"{'overall': 0.119, 'pass': 0.029, 'rush': 0.167, 'firstDown': 0.166, 'secondDown': 0.106, 'thirdDown': 0.068, 'standardDowns': 0.145, 'passingDowns': 0.07}"
2024,4572785,Kahlil Overton,TE,Long Island University,,"{'overall': 0.024, 'pass': 0.056, 'rush': 0, 'firstDown': 0.012, 'secondDown': 0.048, 'thirdDown': 0.013, 'standardDowns': 0.023, 'passingDowns': 0.025}"
2024,4572873,C.J. Charleston,WR,Michigan,B1G,"{'overall': 0.018, 'pass': 0.03, 'rush': 0, 'firstDown': 0.045, 'secondDown': 0, 'thirdDown': 0, 'standardDowns': 0.026, 'passingDowns': 0}"
2024,4572934,Seth Morgan,QB,New Hampshire,,"{'overall': 0.503, 'pass': 0.814, 'rush': 0.128, 'firstDown': 0.372, 'secondDown': 0.554, 'thirdDown': 0.712, 'standardDowns': 0.419, 'passingDowns': 0.667}"
2024,4573222,Brett Buckman,WR,UConn,Ind,"{'overall': 0.024, 'pass': 0.046, 'rush': 0, 'firstDown': 0.024, 'secondDown': 0.02, 'thirdDown': 0.016, 'standardDowns': 0.032, 'passingDowns': 0.01}"
2024,4573243,Chandler Brayboy,WR,Elon,,"{'overall': 0.102, 'pass': 0.183, 'rush': 0.024, 'firstDown': 0.108, 'secondDown': 0.094, 'thirdDown': 0.109, 'standardDowns': 0.112, 'passingDowns': 0.085}"
2024,4573286,Jamie Lamson,WR,Maine,,"{'overall': 0.05, 'pass': 0.102, 'rush': 0, 'firstDown': 0.039, 'secondDown': 0.048, 'thirdDown': 0.074, 'standardDowns': 0.037, 'passingDowns': 0.077}"
2024,4573302,Michael Monios,WR,Maine,,"{'overall': 0.022, 'pass': 0.042, 'rush': 0, 'firstDown': 0.006, 'secondDown': 0.034, 'thirdDown': 0.026, 'standardDowns': 0.008, 'passingDowns': 0.048}"
2024,4573398,Max Brosmer,QB,Minnesota,B1G,"{'overall': 0.573, 'pass': 0.965, 'rush': 0.132, 'firstDown': 0.567, 'secondDown': 0.511, 'thirdDown': 0.685, 'standardDowns': 0.535, 'passingDowns': 0.661}"
2024,4573418,Isaac Seide,RB,New Hampshire,,"{'overall': 0.215, 'pass': 0.059, 'rush': 0.422, 'firstDown': 0.296, 'secondDown': 0.189, 'thirdDown': 0.118, 'standardDowns': 0.278, 'passingDowns': 0.095}"
2024,4573455,Darius Perrantes,QB,Duquesne,,"{'overall': 0.422, 'pass': 0.801, 'rush': 0.068, 'firstDown': 0.343, 'secondDown': 0.345, 'thirdDown': 0.654, 'standardDowns': 0.341, 'passingDowns': 0.579}"
2024,4573456,Brady Roark,TE,Rhode Island,,"{'overall': 0.019, 'pass': 0.034, 'rush': 0, 'firstDown': 0.015, 'secondDown': 0.038, 'thirdDown': 0, 'standardDowns': 0.02, 'passingDowns': 0.016}"
2024,4573495,Chaz Ward,RB,Louisiana,SBC,"{'overall': 0.017, 'pass': 0.033, 'rush': 0, 'firstDown': 0.018, 'secondDown': 0.028, 'thirdDown': 0, 'standardDowns': 0.013, 'passingDowns': 0.024}"
2024,4573521,Jadon Turner,RB,Central Connecticut,,"{'overall': 0.094, 'pass': 0.013, 'rush': 0.153, 'firstDown': 0.127, 'secondDown': 0.102, 'thirdDown': 0.026, 'standardDowns': 0.105, 'passingDowns': 0.069}"
2024,4573522,Shawn Harris Jr.,WR,Rhode Island,,"{'overall': 0.041, 'pass': 0.072, 'rush': 0.014, 'firstDown': 0.035, 'secondDown': 0.041, 'thirdDown': 0.057, 'standardDowns': 0.035, 'passingDowns': 0.053}"
2024,4573531,RJ Lamarre,WR,Stony Brook,,"{'overall': 0.026, 'pass': 0.059, 'rush': 0, 'firstDown': 0.031, 'secondDown': 0.027, 'thirdDown': 0.017, 'standardDowns': 0.023, 'passingDowns': 0.035}"
2024,4573542,Marcus Velez,TE,Bethune-Cookman,,"{'overall': 0.034, 'pass': 0.076, 'rush': 0, 'firstDown': 0.032, 'secondDown': 0.039, 'thirdDown': 0.033, 'standardDowns': 0.032, 'passingDowns': 0.036}"
2024,4573699,Jackson Hawes,TE,Georgia Tech,ACC,"{'overall': 0.023, 'pass': 0.046, 'rush': 0, 'firstDown': 0.013, 'secondDown': 0.017, 'thirdDown': 0.06, 'standardDowns': 0.013, 'passingDowns': 0.047}"
2024,4573885,Iaan Cousin,RB,Samford,,"{'overall': 0.045, 'pass': 0.065, 'rush': 0.024, 'firstDown': 0.047, 'secondDown': 0.054, 'thirdDown': 0.029, 'standardDowns': 0.049, 'passingDowns': 0.037}"
2024,4573886,Preston Daniels,TE,Kennesaw State,CUSA,"{'overall': 0.055, 'pass': 0.007, 'rush': 0.09, 'firstDown': 0.022, 'secondDown': 0.028, 'thirdDown': 0.121, 'standardDowns': 0.074, 'passingDowns': 0.024}"
2024,4573916,Michael Benefield,RB,Kennesaw State,CUSA,"{'overall': 0.188, 'pass': 0.016, 'rush': 0.311, 'firstDown': 0.213, 'secondDown': 0.222, 'thirdDown': 0.115, 'standardDowns': 0.225, 'passingDowns': 0.126}"
2024,4574024,Rob McCoy,QB,Charleston Southern,,"{'overall': 0.25, 'pass': 0.435, 'rush': 0.135, 'firstDown': 0.174, 'secondDown': 0.25, 'thirdDown': 0.4, 'standardDowns': 0.143, 'passingDowns': 0.344}"
2024,4574106,Matt O'Connor,QB,Stetson,,"{'overall': 0.181, 'pass': 0.281, 'rush': 0.01, 'firstDown': 0.112, 'secondDown': 0.253, 'thirdDown': 0.213, 'standardDowns': 0.117, 'passingDowns': 0.297}"
2024,4574128,Bronson Yoder,RB,William & Mary,,"{'overall': 0.258, 'pass': 0.03, 'rush': 0.393, 'firstDown': 0.287, 'secondDown': 0.276, 'thirdDown': 0.152, 'standardDowns': 0.284, 'passingDowns': 0.188}"
2024,4574327,Marlyn Johnson,WR,Florida Atlantic,AAC,"{'overall': 0.036, 'pass': 0.077, 'rush': 0, 'firstDown': 0.038, 'secondDown': 0.03, 'thirdDown': 0.035, 'standardDowns': 0.034, 'passingDowns': 0.04}"
2024,4574356,Tyler Huff,QB,Jacksonville State,CUSA,"{'overall': 0.537, 'pass': 0.935, 'rush': 0.331, 'firstDown': 0.433, 'secondDown': 0.574, 'thirdDown': 0.724, 'standardDowns': 0.457, 'passingDowns': 0.751}"
2024,4574374,Delvecchio Powell II,RB,Robert Morris,,"{'overall': 0.084, 'pass': 0.053, 'rush': 0.117, 'firstDown': 0.095, 'secondDown': 0.069, 'thirdDown': 0.086, 'standardDowns': 0.09, 'passingDowns': 0.071}"
2024,4574466,Caden Meis,RB,Northern Colorado,,"{'overall': 0.16, 'pass': 0.041, 'rush': 0.251, 'firstDown': 0.182, 'secondDown': 0.16, 'thirdDown': 0.107, 'standardDowns': 0.2, 'passingDowns': 0.085}"
2024,4574487,Jabari Blake,QB,Virginia St,,"{'overall': 0.018, 'pass': 0.048, 'rush': 0, 'firstDown': 0, 'secondDown': 0.056, 'thirdDown': 0, 'standardDowns': 0.027, 'passingDowns': 0}"
2024,4574651,Solomon Davis,WR,Central Michigan,MAC,"{'overall': 0.044, 'pass': 0.09, 'rush': 0.008, 'firstDown': 0.037, 'secondDown': 0.061, 'thirdDown': 0.034, 'standardDowns': 0.04, 'passingDowns': 0.052}"
2024,4574678,Taylor Shields,WR,Gardner-Webb,,"{'overall': 0.039, 'pass': 0.081, 'rush': 0, 'firstDown': 0.031, 'secondDown': 0.067, 'thirdDown': 0.011, 'standardDowns': 0.038, 'passingDowns': 0.04}"
2024,4574722,Christian Dremel,WR,Rutgers,B1G,"{'overall': 0.028, 'pass': 0.055, 'rush': 0, 'firstDown': 0.032, 'secondDown': 0.021, 'thirdDown': 0.034, 'standardDowns': 0.038, 'passingDowns': 0.007}"
2024,4574732,Aaron Young,RB,Old Dominion,SBC,"{'overall': 0.397, 'pass': 0.143, 'rush': 0.469, 'firstDown': 0.333, 'secondDown': 0.55, 'thirdDown': 0.333, 'standardDowns': 0.426, 'passingDowns': 0.313}"
2024,4574767,Jake Schultz,FB,Oklahoma State,B12,"{'overall': 0.017, 'pass': 0.024, 'rush': 0.008, 'firstDown': 0.015, 'secondDown': 0.022, 'thirdDown': 0.02, 'standardDowns': 0.025, 'passingDowns': 0}"
2024,4574790,Harold Blood,QB,Missouri,SEC,"{'overall': 0.016, 'pass': 0, 'rush': 0.026, 'firstDown': 0, 'secondDown': 0, 'thirdDown': 0.077, 'standardDowns': 0.02, 'passingDowns': 0}"
2024,4574860,Kyrese Rowan,WR,Utah State,MWC,"{'overall': 0.063, 'pass': 0.117, 'rush': 0.006, 'firstDown': 0.051, 'secondDown': 0.053, 'thirdDown': 0.094, 'standardDowns': 0.049, 'passingDowns': 0.099}"
2024,4574964,Gavin Thomson,WR,St. Francis (PA),,"{'overall': 0.103, 'pass': 0.225, 'rush': 0.007, 'firstDown': 0.097, 'secondDown': 0.054, 'thirdDown': 0.185, 'standardDowns': 0.087, 'passingDowns': 0.133}"
2024,4575085,CJ Russell,RB,Southern,,"{'overall': 0.103, 'pass': 0.003, 'rush': 0.19, 'firstDown': 0.131, 'secondDown': 0.118, 'thirdDown': 0.036, 'standardDowns': 0.149, 'passingDowns': 0.022}"
2024,4575131,Jacory Merritt,RB,Arizona,B12,"{'overall': 0.246, 'pass': 0.032, 'rush': 0.5, 'firstDown': 0.357, 'secondDown': 0.25, 'thirdDown': 0, 'standardDowns': 0.31, 'passingDowns': 0.067}"
2024,4575158,Tevarrius Adams,WR,Alcorn State,,"{'overall': 0.027, 'pass': 0.058, 'rush': 0.005, 'firstDown': 0.02, 'secondDown': 0.016, 'thirdDown': 0.06, 'standardDowns': 0.019, 'passingDowns': 0.038}"
